district_name,state_name,year,season,crop,crop_area,crop_production,yield,crop_type,avg_temp,total_precip,avg_humidity,avg_windspeed,district_x,state_x,data_points,district_y,state_y,loamy_alfisols_level,ustalf/ustolls_level,loamy_alfisol_level,vertisols_level,vertic_soils_level,inceptisols_level,verrtisols_level,orthids_level,sandy_alfisol_level,sandy_alfisols_level,vertic_sols_level,udupts/udalfs_level,vrtic_soils_level,verti_sols_level,pssaments_level,vertic_osils_level,pssamnets_level,udolls/udalfs_level,innceptisols_level,crop_code,area_unit,production_unit,yield_unit
Ukhrul,Manipur,2015,rabi,other  rabi pulses,690.0,580.0,0.84,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,Hectare,Tonnes,Tonnes/Hectare
Nandurbar,Maharashtra,2015,rabi,sesamum,100.0,30.0,0.3,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Kadapa,Andhra Pradesh,2019,kharif,sesamum,29.0,6.0,0.21,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Agra,Uttar Pradesh,2017,kharif,dry chillies,391.0,361.0,0.92,Spices,32.51547,414.19,43.329067,2.1359813,Agra,Uttar Pradesh,214.0,Agra,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,502,Hectare,Tonnes,Tonnes/Hectare
Reasi,Jammu And Kashmir,2017,kharif,maize,22930.0,18533.4,0.81,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Kanpur Nagar,Uttar Pradesh,2019,kharif,jowar,12440.0,18761.0,1.51,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Hectare,Tonnes,Tonnes/Hectare
Dhemaji,Assam,2017,zaid,rice,4166.0,4332.0,1.04,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Salem,Tamil Nadu,2018,rabi,other  rabi pulses,3472.0,2715.0,0.78,Pulses,24.789083,94.95,67.82917,2.0224166,Salem,Tamil Nadu,120.0,Salem,Tamil Nadu,,,,,,,,,high_extreme,,,,,,,,,,,288,Hectare,Tonnes,Tonnes/Hectare
Bhadradri,Telangana,2016,kharif,jowar,2.0,2.0,1.0,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Hectare,Tonnes,Tonnes/Hectare
Kaithal,Haryana,2016,kharif,bajra,2500.0,5200.0,2.08,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Hectare,Tonnes,Tonnes/Hectare
Darbhanga,Bihar,2016,kharif,maize,1565.0,5457.0,3.49,Cereals,31.025047,913.1,61.14346,2.2148597,Darbhanga,Bihar,214.0,Darbhanga,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Khandwa,Madhya Pradesh,2019,rabi,wheat,216164.0,692589.0,3.2,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare
Perambalur,Tamil Nadu,2016,rabi,bajra,121.0,61.0,0.5,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Hectare,Tonnes,Tonnes/Hectare
Khordha,Odisha,2018,zaid,urad,291.0,84.1,0.29,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,Hectare,Tonnes,Tonnes/Hectare
Zunheboto,Nagaland,2018,kharif,peas & beans (pulses),190.0,260.0,1.37,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Nuapada,Odisha,2015,zaid,rice,6000.0,18000.0,3.0,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Namsai,Arunachal Pradesh,2018,kharif,sesamum,283.0,301.0,1.06,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Bagalkote,Karnataka,2016,kharif,groundnut,1390.0,1158.0,0.83,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare
West Tripura,Tripura,2018,kharif,groundnut,255.0,330.64,1.3,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare
Sonbhadra,Uttar Pradesh,2016,rabi,maize,30.0,84.0,2.8,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Barabanki,Uttar Pradesh,2019,rabi,garlic,362.0,2173.0,6.0,Spices,18.80533,119.02,62.2611,1.5908241,Barabanki,Uttar Pradesh,182.0,Barabanki,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,508,Hectare,Tonnes,Tonnes/Hectare
Pithoragarh,Uttarakhand,2015,rabi,peas & beans (pulses),68.0,38.0,0.56,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Banswara,Rajasthan,2015,rabi,peas & beans (pulses),1.0,1.0,1.0,Pulses,23.327087,55.7,36.957474,1.8801649,Banswara,Rajasthan,182.0,Banswara,Rajasthan,,,,,high_extreme,,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Shahjahanpur,Uttar Pradesh,2019,rabi,potato,8690.0,219223.0,25.23,Vegetable,18.747528,133.91,56.885933,1.6026374,Shahjahanpur,Uttar Pradesh,182.0,Shahjahanpur,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare
Koderma,Jharkhand,2019,rabi,linseed,1057.0,740.0,0.7,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,Hectare,Tonnes,Tonnes/Hectare
Etawah,Uttar Pradesh,2015,kharif,sugarcane,228.0,13187.0,57.84,Sugar,31.671682,520.81,47.0943,2.2291121,Etawah,Uttar Pradesh,214.0,Etawah,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,401,Hectare,Tonnes,Tonnes/Hectare
Etawah,Uttar Pradesh,2015,zaid,moong(green gram),6227.0,5018.0,0.81,Pulses,30.629906,123.89,33.257008,2.15,Etawah,Uttar Pradesh,107.0,Etawah,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
Budaun,Uttar Pradesh,2016,zaid,sunflower,38.0,45.0,1.18,Oilseeds,32.04916,98.34,25.502897,2.3085046,Budaun,Uttar Pradesh,107.0,Budaun,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare
Maldah,West Bengal,2015,rabi,rice,142288.0,458289.0,3.22,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Rajgarh,Madhya Pradesh,2015,rabi,peas & beans (pulses),6000.0,7000.0,1.17,Pulses,19.284584,38.02,44.080833,1.6524167,Rajgarh,Madhya Pradesh,120.0,Rajgarh,Madhya Pradesh,,,,,high_extreme,,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
North Garo Hills,Meghalaya,2017,rabi,black pepper,35.0,18.0,0.51,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,Hectare,Tonnes,Tonnes/Hectare
Rangareddi,Telangana,2015,kharif,moong(green gram),2110.0,1689.0,0.8,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
Datia,Madhya Pradesh,2015,whole_year,sweet potato,210.0,3150.0,15.0,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,Hectare,Tonnes,Tonnes/Hectare
Papum Pare,Arunachal Pradesh,2019,kharif,maize,2556.0,4528.0,1.77,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Khagaria,Bihar,2017,kharif,sesamum,17.0,15.0,0.88,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Saharsa,Bihar,2015,kharif,maize,3000.0,4685.0,1.56,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Mahabubnagar,Telangana,2019,rabi,groundnut,3900.0,8192.0,2.1,Oilseeds,23.891417,30.78,59.773167,2.2254167,Mahabubnagar,Telangana,120.0,Mahabubnagar,Telangana,,,,moderate,low,,,,moderate,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare
Kaushambi,Uttar Pradesh,2018,rabi,coriander,94.0,75.0,0.8,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,Hectare,Tonnes,Tonnes/Hectare
Surajpur,Chhattisgarh,2018,rabi,wheat,5594.0,9953.0,1.78,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare
Narayanapet,Telangana,2019,kharif,cowpea(lobia),16.0,11.0,0.69,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,Hectare,Tonnes,Tonnes/Hectare
Rewa,Madhya Pradesh,2015,kharif,jute,1000.0,1000.0,1.0,Fiber Crops,30.777523,696.36,54.15528,2.2414954,Rewa,Madhya Pradesh,214.0,Rewa,Madhya Pradesh,,very_low,,,extreme,low,,,,,,,,,,,,,,1102,Hectare,Tonnes,Tonnes/Hectare
Kurnool,Andhra Pradesh,2016,kharif,bajra,8413.0,14479.0,1.72,Cereals,28.455702,617.4,64.48421,3.223832,Kurnool,Andhra Pradesh,214.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,103,Hectare,Tonnes,Tonnes/Hectare
Hassan,Karnataka,2019,zaid,moong(green gram),146.0,28.0,0.19,Pulses,27.76514,187.81,52.56215,1.8171028,Hassan,Karnataka,107.0,Hassan,Karnataka,,,,,,,,,high_extreme,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
Peren,Nagaland,2019,kharif,horse-gram,60.0,70.0,1.17,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare
Ghazipur,Uttar Pradesh,2017,kharif,moong(green gram),43.0,17.0,0.4,Pulses,31.824112,697.99,56.686775,2.113785,Ghazipur,Uttar Pradesh,214.0,Ghazipur,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
Bharatpur,Rajasthan,2017,rabi,barley,2119.0,7043.0,3.32,Cereals,18.021584,25.11,36.35525,1.5153333,Bharatpur,Rajasthan,120.0,Bharatpur,Rajasthan,,,,,,high_extreme,,,,,,,,,,very_low,,,,107,Hectare,Tonnes,Tonnes/Hectare
Samastipur,Bihar,2018,whole_year,garlic,283.0,433.0,1.53,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,Hectare,Tonnes,Tonnes/Hectare
Beed,Maharashtra,2016,rabi,gram,118200.0,100900.0,0.85,Pulses,23.34,73.89,43.91071,1.742623,Beed,Maharashtra,183.0,Beed,Maharashtra,,,,,high_extreme,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare
Balrampur,Chhattisgarh,2018,kharif,maize,23271.0,63312.0,2.72,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Kurnool,Andhra Pradesh,2017,rabi,rice,42498.0,155500.0,3.66,Cereals,24.051584,0.95,54.722,1.9021667,Kurnool,Andhra Pradesh,120.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Bulandshahr,Uttar Pradesh,2019,kharif,maize,36368.0,90411.0,2.49,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Pathanamthitta,Kerala,2018,whole_year,tapioca,4682.43,209528.38,44.75,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702,Hectare,Tonnes,Tonnes/Hectare
Baran,Rajasthan,2019,kharif,rice,20785.0,45936.0,2.21,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Nizamabad,Telangana,2019,rabi,garlic,3.0,11.0,3.67,Spices,22.496166,15.02,56.0345,1.8993334,Nizamabad,Telangana,120.0,Nizamabad,Telangana,,,,very_low,high_extreme,,,,,,,,,,,,,,,508,Hectare,Tonnes,Tonnes/Hectare
South Tripura,Tripura,2018,rabi,masoor,334.0,243.05,0.73,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,Hectare,Tonnes,Tonnes/Hectare
Baran,Rajasthan,2015,whole_year,coriander,44953.0,63645.0,1.42,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,Hectare,Tonnes,Tonnes/Hectare
Bhojpur,Bihar,2018,rabi,barley,1493.0,4276.0,2.86,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,Hectare,Tonnes,Tonnes/Hectare
Kheri,Uttar Pradesh,2018,rabi,barley,554.0,1550.0,2.8,Cereals,17.067583,18.27,48.454834,1.5966667,Kheri,Uttar Pradesh,120.0,Kheri,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,107,Hectare,Tonnes,Tonnes/Hectare
Theni,Tamil Nadu,2018,rabi,ragi,5.0,19.0,3.8,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare
Bastar,Chhattisgarh,2015,whole_year,ginger,90.0,95.0,1.06,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,Hectare,Tonnes,Tonnes/Hectare
Paschim Bardhaman,West Bengal,2018,rabi,maize,580.0,1305.0,2.25,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Guna,Madhya Pradesh,2019,kharif,cotton(lint),101.0,78.0,0.77,Fiber Crops,29.1657,1203.67,59.36785,2.5027103,Guna,Madhya Pradesh,214.0,Guna,Madhya Pradesh,,,,,high_extreme,,,,,,,,,,,,,,,1101,Hectare,Tonnes,Tonnes/Hectare
Yadagiri,Karnataka,2019,rabi,safflower,180.0,63.0,0.35,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,Hectare,Tonnes,Tonnes/Hectare
Gonda,Uttar Pradesh,2015,rabi,gram,555.0,544.0,0.98,Pulses,18.749416,51.79,43.689415,1.6578333,Gonda,Uttar Pradesh,120.0,Gonda,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare
Nagpur,Maharashtra,2018,zaid,maize,1080.0,390.0,0.36,Cereals,33.35224,169.32,29.45701,2.1971962,Nagpur,Maharashtra,107.0,Nagpur,Maharashtra,,,,,high_extreme,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Koppal,Karnataka,2018,kharif,rapeseed &mustard,2061.0,410.0,0.2,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
West Khasi Hills,Meghalaya,2017,rabi,cowpea(lobia),15.0,26.0,1.73,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,Hectare,Tonnes,Tonnes/Hectare
Sikar,Rajasthan,2018,kharif,maize,5.0,11.0,2.2,Cereals,30.399158,467.12,43.585793,2.475,Sikar,Rajasthan,214.0,Sikar,Rajasthan,,,,,,moderate,,,,,,,,,,,moderate,,,104,Hectare,Tonnes,Tonnes/Hectare
Tiruvannamalai,Tamil Nadu,2017,whole_year,turmeric,346.0,2274.0,6.57,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,Hectare,Tonnes,Tonnes/Hectare
Surajpur,Chhattisgarh,2019,whole_year,jowar,234.0,324.0,1.38,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Hectare,Tonnes,Tonnes/Hectare
Hassan,Karnataka,2015,rabi,jowar,38.0,26.0,0.68,Cereals,21.255917,110.75,67.26908,1.705,Hassan,Karnataka,120.0,Hassan,Karnataka,,,,,,,,,high_extreme,,,,,,,,,,,102,Hectare,Tonnes,Tonnes/Hectare
Janjgir-Champa,Chhattisgarh,2019,kharif,potato,9.0,38.0,4.22,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare
Rewa,Madhya Pradesh,2016,whole_year,ginger,867.0,9537.0,11.0,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,Hectare,Tonnes,Tonnes/Hectare
Mathura,Uttar Pradesh,2019,rabi,rapeseed &mustard,43247.0,68374.0,1.58,Oilseeds,16.350334,62.73,51.000084,1.5591667,Mathura,Uttar Pradesh,120.0,Mathura,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Nainital,Uttarakhand,2019,rabi,wheat,20968.0,83171.0,3.97,Cereals,12.475,230.98,54.124084,1.3348334,Nainital,Uttarakhand,120.0,Nainital,Uttarakhand,,,,,,high_extreme,,,,,,,,,,,,very_low,,106,Hectare,Tonnes,Tonnes/Hectare
Nalgonda,Telangana,2016,rabi,jowar,8.0,10.0,1.25,Cereals,25.826502,34.93,55.166065,2.0945356,Nalgonda,Telangana,183.0,Nalgonda,Telangana,,,,,,,,,high_extreme,,,,,,,,,,,102,Hectare,Tonnes,Tonnes/Hectare
Umaria,Madhya Pradesh,2019,rabi,barley,85.0,108.0,1.27,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,Hectare,Tonnes,Tonnes/Hectare
Aurangabad,Bihar,2018,kharif,arhar/tur,215.0,359.0,1.67,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare
Hathras,Uttar Pradesh,2015,rabi,coriander,88.0,30.0,0.34,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,Hectare,Tonnes,Tonnes/Hectare
Sultanpur,Uttar Pradesh,2016,rabi,potato,5591.0,160624.0,28.73,Vegetable,18.1755,9.81,45.21467,1.5905833,Sultanpur,Uttar Pradesh,120.0,Sultanpur,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare
Seoni,Madhya Pradesh,2015,whole_year,sesamum,3000.0,1000.0,0.33,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Purulia,West Bengal,2017,kharif,mesta,207.0,537.0,2.59,Fiber Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,Hectare,Tonnes,Tonnes/Hectare
Karimnagar,Telangana,2018,rabi,tobacco,66.0,345.0,5.23,Drugs And Narcotics,23.799917,23.1,43.83058,1.5224167,Karimnagar,Telangana,120.0,Karimnagar,Telangana,,,,low,,,,,,,extreme,,,,,,,,,1302,Hectare,Tonnes,Tonnes/Hectare
Patna,Bihar,2019,rabi,rice,56238.0,119638.0,2.13,Cereals,18.18325,50.68,59.733,1.5609167,Patna,Bihar,120.0,Patna,Bihar,,,,,,high_extreme,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Mahe,Puducherry,2017,whole_year,coconut,460.0,4.6e+06,10000.0,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,Hectare,Tonnes,Tonnes/Hectare
Muzaffarnagar,Uttar Pradesh,2016,rabi,coriander,2.0,1.0,0.5,Spices,19.851694,45.49,32.76213,1.8272132,Muzaffarnagar,Uttar Pradesh,183.0,Muzaffarnagar,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,509,Hectare,Tonnes,Tonnes/Hectare
Belagavi,Karnataka,2017,zaid,onion,208.0,2509.0,12.06,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare
Gariyaband,Chhattisgarh,2016,rabi,potato,8.0,52.0,6.5,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare
Etawah,Uttar Pradesh,2015,rabi,rapeseed &mustard,14509.0,20465.0,1.41,Oilseeds,18.455,46.62,41.24175,1.4821666,Etawah,Uttar Pradesh,120.0,Etawah,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Pondicherry,Puducherry,2018,zaid,dry chillies,3.0,41.0,13.67,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,Hectare,Tonnes,Tonnes/Hectare
Mau,Uttar Pradesh,2017,kharif,groundnut,446.0,452.0,1.01,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare
Panch Mahals,Gujarat,2019,zaid,maize,241.0,566.0,2.35,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Beed,Maharashtra,2017,rabi,other cereals,500.0,350.0,0.7,Cereals,23.421318,102.61,44.68231,1.7845055,Beed,Maharashtra,182.0,Beed,Maharashtra,,,,,high_extreme,,,,,,,,,,,,,,,188,Hectare,Tonnes,Tonnes/Hectare
Sonbhadra,Uttar Pradesh,2017,rabi,onion,732.0,11100.0,15.16,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare
Udaipur,Rajasthan,2016,rabi,linseed,27.0,21.0,0.78,Oilseeds,21.367104,58.17,36.387978,1.6238798,Udaipur,Rajasthan,183.0,Udaipur,Rajasthan,,,,,extreme,,,,,,,,,,low,,,,,1005,Hectare,Tonnes,Tonnes/Hectare
Madurai,Tamil Nadu,2017,rabi,maize,2689.0,17995.0,6.69,Cereals,25.739614,403.66,72.504944,2.0048902,Madurai,Tamil Nadu,182.0,Madurai,Tamil Nadu,,,,,,,,,high_extreme,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Lucknow,Uttar Pradesh,2019,rabi,barley,166.0,431.0,2.6,Cereals,16.264084,96.84,61.83425,1.5516666,Lucknow,Uttar Pradesh,120.0,Lucknow,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,107,Hectare,Tonnes,Tonnes/Hectare
Dakshin Bastar Dantewada,Chhattisgarh,2015,rabi,gram,30.0,16.0,0.53,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare
Namakkal,Tamil Nadu,2019,whole_year,tapioca,19236.0,617794.0,32.12,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702,Hectare,Tonnes,Tonnes/Hectare
Shopian,Jammu And Kashmir,2018,kharif,maize,530.0,1012.0,1.91,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Villupuram,Tamil Nadu,2017,kharif,cotton(lint),7920.0,19.0,0.0,Fiber Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,Hectare,Tonnes,Tonnes/Hectare
Sheikhpura,Bihar,2018,rabi,onion,711.0,7920.0,11.14,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare
Surendranagar,Gujarat,2017,rabi,rapeseed &mustard,631.0,1015.0,1.61,Oilseeds,24.029615,8.64,37.27346,1.8874725,Surendranagar,Gujarat,182.0,Surendranagar,Gujarat,,extreme,,,moderate,,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Maharajganj,Uttar Pradesh,2019,rabi,linseed,2.0,1.0,0.5,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,Hectare,Tonnes,Tonnes/Hectare
Lakhisarai,Bihar,2018,rabi,maize,3317.0,13500.0,4.07,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Kachchh,Gujarat,2019,rabi,other  rabi pulses,38.0,30.0,0.79,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,Hectare,Tonnes,Tonnes/Hectare
Gadag,Karnataka,2019,kharif,bajra,2827.0,1875.0,0.66,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Hectare,Tonnes,Tonnes/Hectare
Chhatarpur,Madhya Pradesh,2019,whole_year,coriander,1942.0,2175.04,1.12,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,Hectare,Tonnes,Tonnes/Hectare
Gwalior,Madhya Pradesh,2015,kharif,moong(green gram),1000.0,256.0,0.26,Pulses,30.613272,657.45,50.760185,2.3421962,Gwalior,Madhya Pradesh,214.0,Gwalior,Madhya Pradesh,,,,,high_extreme,,,,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
Bhojpur,Bihar,2019,kharif,rice,65.0,119.0,1.83,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Ariyalur,Tamil Nadu,2019,kharif,sesamum,786.0,435.0,0.55,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Jammu,Jammu And Kashmir,2016,kharif,ginger,7.0,14.8,2.11,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,Hectare,Tonnes,Tonnes/Hectare
Adilabad,Telangana,2016,kharif,maize,600.0,2074.0,3.46,Cereals,29.086494,1030.69,64.45182,2.670374,Adilabad,Telangana,214.0,Adilabad,Telangana,,,,,moderate,,,,moderate,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Salem,Tamil Nadu,2017,rabi,sesamum,1053.0,504.0,0.48,Oilseeds,25.39423,299.07,68.54918,1.9297802,Salem,Tamil Nadu,182.0,Salem,Tamil Nadu,,,,,,,,,high_extreme,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Durg,Chhattisgarh,2018,rabi,gram,17399.0,15410.0,0.89,Pulses,20.099583,69.87,55.03,1.27625,Durg,Chhattisgarh,120.0,Durg,Chhattisgarh,extreme,moderate,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare
Dhanbad,Jharkhand,2015,rabi,wheat,102.0,178.0,1.75,Cereals,18.705667,32.87,60.268,1.473,Dhanbad,Jharkhand,120.0,Dhanbad,Jharkhand,,high_extreme,,,,,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare
Namakkal,Tamil Nadu,2015,whole_year,coconut,8059.0,1.388e+08,17222.98,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,Hectare,Tonnes,Tonnes/Hectare
Perambalur,Tamil Nadu,2017,rabi,cotton(lint),86.0,87.0,0.0,Fiber Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,Hectare,Tonnes,Tonnes/Hectare
Purba Bardhaman,West Bengal,2016,rabi,groundnut,1757.0,3756.0,2.14,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare
Dakshin Bastar Dantewada,Chhattisgarh,2015,rabi,rapeseed &mustard,1050.0,522.0,0.5,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
